Date	Amvets	Bradley McKinley	Broadway	Carle Park	East Main	Freshville	I_74	Locust Street	Mumford	Myra	O_ L_ Johnson	Perkins	Race Street	South Ridge	Staley	Timber Hills	Vine
12/30/2016	804000	50700	99840	10400	100100	171950	687500	135300	3072	1396500	4410	5610	405600	20520	161500	18040	7920
12/31/2016	810000	48750	95360	8400	91000	165300	687500	126500	2624	1330000	4230	5610	397200	19440	161500	15950	8030
1/1/2017	804000	50050	94400	8600	91700	188100	687500	119900	2816	2667000	4320	5610	393600	17820	150100	14850	8470
1/2/2017	735000	45175	94400	8400	87500	212800	687500	136400	2688	1263500	3870	5100	375600	20700	133950	12540	6820
1/3/2017	777000	46475	89920	10000	93100	233700	687500	130900	2624	1305500	4410	6120	379200	19800	145350	13090	5720
1/4/2017	819000	52325	103680	8200	87500	283100	687500	152900	2752	1323000	6210	6120	375600	19440	160550	15070	6490
1/5/2017	846000	56225	107520	8200	87500	240350	687500	148500	2432	1389500	4590	6120	368400	17280	288800	32120	6490
1/6/2017	807000	51350	105600	9100	81900	251750	687500	140800	2560	1249500	4320	6120	369600	17100	383800	15950	6380
1/7/2017	792000	48750	102080	8500	80500	197600	687500	183700	2304	1193500	3600	5100	352800	15480	375250	14960	6380
1/8/2017	801000	47125	97920	8500	86100	181450	687500	179300	2368	1235500	3420	5100	360000	15840	160550	13530	6600
1/9/2017	807000	47125	94400	7900	86100	197600	687500	129800	2624	1249500	4410	0	361200	19080	138700	14300	7150
1/10/2017	756000	47450	94400	8100	78400	176700	687500	147400	2560	1232000	4140	4590	346800	16020	127300	13530	6930
1/11/2017	744000	46150	83840	7500	80500	210900	687500	148500	2496	1179500	3960	5100	350400	16560	132050	13420	6930
1/12/2017	780000	45825	81280	7600	77700	253650	687500	162800	2368	1176000	4410	5610	344400	14940	150100	13200	6270
1/13/2017	882000	57200	112000	7900	88200	377150	687500	158400	2496	1242500	7650	7140	358800	18540	171950	18700	7480
1/14/2017	1728000	63050	107200	6500	90300	287850	687500	317900	2240	1246000	4590	7140	361200	17280	154850	20020	6710
1/15/2017	867000	65325	107200	8300	102200	265050	687500	180400	3072	1396500	7290	7140	392400	18720	164350	19910	8030
1/16/2017	870000	60125	117760	8600	100800	216600	687500	205700	2816	1428000	5940	7140	397200	18900	149150	21450	7590
1/17/2017	900000	70200	122240	9600	109900	305900	687500	315700	3392	1494500	7380	8160	414000	20340	175750	21890	7920
1/18/2017	1014000	104650	158080	9200	142100	273600	687500	437800	4480	2002000	9630	12750	553200	18900	209950	30910	11110
1/19/2017	945000	86775	158080	8800	127400	246050	687500	854700	4288	1795500	6300	10200	1054800	19800	178600	25520	10010
1/20/2017	984000	110825	168000	9600	145600	356250	687500	501600	5504	1949500	12690	12240	543600	19080	195700	27610	13200
1/21/2017	1437000	219050	212480	16700	336700	401850	687500	614900	12416	5453000	31410	24480	1278000	28080	304000	85690	41800
1/22/2017	1209000	151125	245440	12800	212800	289750	687500	486200	8128	3143000	12780	15810	874800	23220	234650	47520	23650
1/23/2017	1116000	126750	189120	12900	171500	287850	687500	508200	7104	2600500	23130	12240	721200	22500	193800	36410	19030
1/24/2017	996000	110825	151040	11400	149100	284050	687500	535700	6272	2149000	8100	10200	612000	20160	166250	29260	16830
1/25/2017	948000	95875	133120	10600	135800	281200	687500	523600	5760	1935500	6570	8670	555600	19980	158650	25190	15840
1/26/2017	933000	86775	126400	12100	127400	273600	687500	519200	5184	1841000	6030	8160	535200	18000	153900	21890	14520
1/27/2017	900000	78000	115200	10000	114800	270750	687500	490600	4736	1711500	5580	8160	507600	18900	151050	19800	14850
1/28/2017	879000	68250	108800	8400	110600	239400	687500	475200	4544	1638000	4680	7140	492000	17640	156750	18590	13640
1/29/2017	897000	70200	106240	8200	112700	226100	687500	441100	4480	1627500	4950	7140	488400	19440	168150	17930	12870
1/30/2017	876000	61100	106240	8600	105700	238450	687500	435600	4224	1638000	5670	7140	483600	21420	145350	17270	12540
1/31/2017	822000	59150	91520	9200	98700	232750	687500	514800	3968	1480500	4500	5100	1011600	17460	134900	15180	11330
2/1/2017	816000	58825	91840	8600	92400	227050	687500	530200	3520	1431500	4410	8670	433200	18180	133950	14740	10120
2/2/2017	807000	56550	88960	8900	87500	189050	687500	502700	3072	1368500	4140	11220	415200	17460	133950	14300	9790
2/3/2017	816000	53300	90560	8800	85400	172900	687500	479600	2752	1340500	4320	10710	403200	18180	133000	13750	9460
2/4/2017	801000	49725	90560	8600	85400	162450	687500	488400	2688	1288000	4050	10710	392400	17640	139650	13090	9790
2/5/2017	825000	49725	90560	9200	90300	167200	687500	447700	2688	1337000	4500	11220	400800	17640	153900	14520	9570
2/6/2017	819000	49725	87680	9200	86800	179550	687500	422400	2496	1375500	4320	11220	392400	19260	132050	14080	8580
2/7/2017	780000	48425	75520	8500	83300	167200	687500	488400	2304	1256500	3960	10200	379200	16560	123500	12210	4400
2/8/2017	828000	55900	84800	8700	86800	215650	687500	509300	0	1375500	5220	10710	410400	18180	338200	14190	4950
2/9/2017	759000	48425	78400	8500	83300	209950	687500	996600	2304	1302000	4320	10200	392400	17640	463600	13310	4180
2/10/2017	777000	47775	79040	8200	80500	193800	687500	478500	2304	1277500	4140	10200	387600	17280	462650	12650	4510
2/11/2017	804000	50700	84800	9100	84000	199500	687500	476300	2624	1302000	4050	10710	396000	17820	150100	13200	5170
2/12/2017	858000	52975	86400	10100	86100	191900	687500	435600	2688	2663500	4680	11220	410400	18000	161500	13970	4180
2/13/2017	855000	54925	84160	10500	88900	192850	687500	433400	2432	1337000	4860	11220	404400	16560	144400	13090	3740
2/14/2017	795000	48750	80640	9200	82600	191900	687500	484000	2624	1267000	4410	11220	390000	14940	136800	12430	3630
2/15/2017	813000	50700	82240	8000	81900	187150	687500	485100	2688	1260000	4050	11220	393600	15300	138700	12870	3520
2/16/2017	810000	51025	78400	9200	79800	178600	687500	474100	2176	1239000	3600	8160	385200	16740	134900	12980	3630
2/17/2017	795000	48750	86400	9400	79100	180500	687500	489500	2368	1200500	4140	5610	376800	15660	135850	13310	3410
2/18/2017	816000	44200	92480	8200	77700	188100	687500	490600	2240	1211000	3420	5100	373200	14760	144400	12650	3190
2/19/2017	1653000	48750	95360	9500	77000	178600	687500	456500	2112	1235500	4860	5100	740400	18360	162450	12650	3190
2/20/2017	795000	48750	86400	9400	79100	180500	687500	489500	2368	1200500	4140	5610	376800	15660	135850	13310	3410
2/21/2017	804000	47775	83840	9900	77000	180500	687500	474100	1920	1218000	3690	4080	366000	17640	137750	11110	3300
2/22/2017	789000	48100	83840	3900	76300	203300	687500	488400	1664	1176000	4320	4590	354000	13680	127300	11000	3080
2/23/2017	789000	44200	85440	17200	74200	226100	687500	468600	1792	1130500	3600	4590	346800	14220	131100	11220	2970
2/24/2017	783000	43550	83520	8800	74900	215650	687500	954800	1728	1134000	4140	5100	338400	13680	133950	11220	2970
2/25/2017	795000	44200	88640	8000	74900	201400	687500	447700	1792	1127000	3870	5100	338400	13680	144400	11000	2860
2/26/2017	816000	41600	83520	8500	77000	196650	687500	397100	1536	1137500	4050	5100	346800	16020	157700	10890	2640
2/27/2017	822000	44525	86400	9700	79800	198550	687500	394900	1728	1165500	4230	4590	697200	18540	135850	10670	3190
2/28/2017	762000	43550	70400	8700	73500	185250	687500	463100	1920	1120000	3330	5100	333600	14580	120650	9570	2860
3/1/2017	765000	45500	70400	8500	74200	175750	687500	474100	2368	1081500	3330	5100	334800	13500	127300	10450	3190
3/2/2017	876000	63700	113920	10300	94500	287850	687500	547800	3712	1351000	8010	4590	404400	13680	171950	25300	5830
3/3/2017	837000	57200	91200	11400	85400	208050	687500	466400	2880	1253000	4320	5100	381600	16380	152000	13530	3960
3/4/2017	1677000	55575	86720	9700	84000	184300	687500	457600	2624	1197000	3510	4590	370800	15300	158650	11880	3630
3/5/2017	855000	51025	96640	9400	92400	171000	687500	407000	2752	1246000	4050	5100	378000	18720	171950	12540	3630
3/6/2017	855000	53300	97920	10000	92400	193800	687500	404800	2688	1312500	4500	5610	370800	19440	147250	13860	3740
3/7/2017	798000	51350	85760	10300	80500	194750	687500	465300	1408	1200500	4140	4080	358800	16560	134900	25300	4180
3/8/2017	1692000	67275	120640	10400	98700	261250	687500	541200	4480	1526000	8280	6630	441600	17280	163400	6930	6380
3/9/2017	831000	61750	103040	10300	92400	197600	687500	479600	3392	1424500	4860	5100	422400	19980	149150	6930	4730
3/10/2017	852000	59150	93120	9500	91700	190000	687500	467500	3072	1386000	4500	5100	409200	20340	145350	6930	4180
3/11/2017	834000	54275	94080	8300	84000	186200	687500	443300	2944	1330000	3960	4590	402000	18540	157700	6930	3960
3/13/2017	837000	54275	94080	9800	88200	183350	687500	422400	2880	1358000	4230	5100	406800	21060	193800	6930	3410
3/14/2017	855000	56550	98240	10100	90300	186200	687500	429000	3008	1375500	4140	5100	397200	21240	140600	6930	3520
3/15/2017	798000	53625	98240	8600	86100	220400	687500	476300	2880	1288000	4680	4590	382800	18900	139650	6930	3520
3/15/2017	804000	54925	97600	8200	83300	204250	687500	481800	2496	1253000	4140	4590	372000	18360	141550	6930	3410
3/16/2017	762000	52975	95040	16900	80500	0	687500	460900	2176	1211000	3960	4590	0	17100	133950	15290	3740
3/17/2017	816000	54275	94400	9300	86800	174800	687500	488400	2304	1246000	4140	5100	369600	17640	139650	12540	4400
3/18/2017	804000	53300	98880	8700	80500	193800	687500	412500	2496	1256500	3960	5100	370800	16200	152000	12870	4180
3/19/2017	819000	52975	96640	7500	81200	198550	687500	218900	2112	1260000	3780	4590	744000	17460	162450	12760	3630
3/20/2017	807000	48750	97600	7800	81200	190000	687500	170500	2304	2474500	3960	5100	361200	17640	136800	12100	3520
3/21/2017	768000	51675	86400	8100	79800	199500	687500	174900	2368	1214500	4230	5100	356400	14760	139650	10780	4290
3/22/2017	789000	52000	86400	6500	75600	202350	687500	135300	2368	1158500	3510	4590	346800	16200	308750	10780	4070
3/23/2017	795000	49725	86400	6400	76300	210900	687500	125400	2368	1123500	3780	4080	338400	14940	477850	11000	4290
3/24/2017	768000	49075	89600	7000	80500	198550	687500	135300	2304	1144500	4230	4080	337200	15660	472150	11110	4180
3/25/2017	0	0	84800	8100	77700	190950	687500	127600	2240	1127000	0	3570	0	15840	164350	11330	0
3/26/2017	807000	44525	89920	9300	81200	201400	687500	103400	2240	1137500	3690	4080	332400	16560	153900	11330	3410
3/27/2017	819000	46150	86400	18100	0	204250	687500	179300	2432	1197000	4320	4590	348000	17820	134900	10560	3520
3/28/2017	795000	48750	80960	7600	77700	224200	687500	337700	2112	1148000	3870	4080	332400	16740	130150	9900	3190
3/29/2017	786000	44200	80640	15700	76300	216600	687500	371800	1856	1120000	3870	4080	330000	15480	135850	10120	2970
3/30/2017	792000	46150	77760	22700	72100	221350	687500	358600	1920	1148000	3870	3570	324000	14760	136800	10560	3740
3/31/2017	861000	0	140800	8800	96600	335350	687500	759000	3712	1396500	10800	5100	412800	16200	162450	0	7700
4/1/2017	897000	60125	129920	8200	107100	216600	687500	402600	3840	1603000	6930	5100	465600	17640	176700	18370	6050
4/2/2017	915000	53300	124160	8600	100100	155800	687500	341000	3392	1463000	5760	6120	436800	18900	186200	16940	5610
4/3/2017	888000	54275	117120	17400	98000	156750	687500	337700	3328	1480500	5760	5100	435600	18720	144400	15620	5280
4/4/2017	0	0	0	4400	0	0	687500	0	0	0	0	0	0	0	0	0	2750
4/5/2017	0	31525	0	3800	44800	80750	687500	0	1408	714000	0	0	0	0	0	0	2530
4/6/2017	0	128375	0	12300	207900	342000	687500	0	7040	0	0	16830	739200	21780	0	44110	17050
4/7/2017	1242000	166075	0	15300	244300	266950	687500	0	8576	3549000	0	20400	993600	29160	229900	61490	21670
4/8/2017	0	0	267520	11800	0	216600	687500	0	7488	0	0	0	1310400	22680	0	42680	0
4/9/2017	0	0	267520	11800	160300	189050	687500	363000	6464	0	0	11220	678000	24840	0	34430	10340
4/10/2017	1038000	0	0	12200	146300	0	687500	0	0	0	11880	0	0	23580	167200	28600	9130
4/11/2017	969000	85475	0	9600	129500	218500	687500	393800	5440	1932000	9450	8160	570000	21600	156750	22990	7700
4/12/2017	0	0	127680	9800	0	0	687500	0	5120	0	0	0	0	21960	0	0	0
4/13/2017	0	0	0	0	115500	206150	687500	421300	0	1715000	0	7140	536400	19260	0	0	6160
4/14/2017	0	66950	0	9200	110600	206150	687500	0	0	0	7200	0	0	0	161500	0	5720
4/15/2017	951000	66950	0	9200	106400	412300	687500	338800	4352	1620500	6570	6120	508800	22500	183350	17270	5390
4/16/2017	936000	65325	113280	11000	109200	617500	687500	295900	4352	1620500	7290	6630	496800	21600	181450	17930	5390
4/17/2017	900000	0	113920	10100	112700	0	687500	0	4928	0	0	0	0	23040	0	0	0
4/18/2017	0	0	0	9300	0	0	687500	0	4288	0	6480	0	472800	0	0	0	5390
4/19/2017	912000	60775	0	8200	95200	185250	687500	356400	4096	1526000	5670	5610	926400	18000	154850	34100	5170
4/20/2017	900000	58500	106240	8700	95200	390450	687500	355300	3904	1470000	6300	6120	440400	18720	380950	15290	5170
4/21/2017	0	0	0	8200	91000	0	687500	0	0	0	5490	0	0	19260	0	0	0
4/22/2017	879000	56550	0	0	88200	186200	687500	0	3328	1337000	10620	5100	409200	16740	161500	14630	4840
4/23/2017	470640	0	0	0	90300	0	687500	0	0	0	4680	0	0	19620	0	0	0
4/24/2017	0	0	0	0	88900	0	687500	0	3456	0	5130	5100	0	21420	0	0	4510
4/25/2017	831000	54275	0	9000	83300	185250	687500	381700	3328	0	4500	5610	387600	16560	136800	11990	4510
4/26/2017	0	52650	96320	8700	0	0	687500	0	0	0	0	0	0	17820	0	12320	0
4/27/2017	0	0	0	7800	0	0	687500	0	0	0	5310	0	0	0	0	0	5170
4/28/2017	0	69875	0	0	0	0	687500	0	0	1498000	0	0	0	0	0	17160	0
4/29/2017	909000	61100	0	8900	98700	263150	687500	400400	3776	1403500	6660	6120	417600	18540	173850	16170	5390
4/30/2017	1152000	113750	0	11500	185500	546250	687500	850300	12352	2411500	23220	13770	0	25920	277400	0	17270
5/1/2017	0	0	349440	0	0	0	687500	0	0	0	0	0	0	0	0	0	0
5/2/2017	0	0	0	23700	319900	317300	687500	0	14272	5015500	30780	23460	0	28620	391400	0	43780
5/3/2017	0	0	0	0	530600	259350	687500	0	0	0	0	0	985200	24840	0	50380	0
5/4/2017	0	137150	0	0	0	0	687500	0	0	0	14940	12240	0	0	0	0	0
5/5/2017	0	247000	0	34800	0	0	687500	0	21632	0	55980	35190	0	30240	0	0	0
5/6/2017	0	234650	0	0	0	0	687500	0	0	0	0	0	0	27540	294500	0	0
5/7/2017	1359000	0	0	20600	0	320150	687500	403700	11968	3629500	0	0	0	0	264100	54120	25630
5/8/2017	0	0	0	0	0	271700	687500	778800	9472	0	17280	0	0	27360	0	42130	0
5/9/2017	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	0	0	14410
5/10/2017	0	107250	0	12900	0	267900	687500	0	0	0	0	0	0	22500	0	29920	11660
5/11/2017	0	103350	204800	12800	159600	328700	687500	444400	7488	2222500	14220	11220	715200	22140	190000	59730	11770
5/12/2017	1122000	122850	0	14000	166600	302100	687500	430100	15360	2362500	17910	13260	739200	23400	224200	40260	12210
5/13/2017	1044000	104975	0	10100	143500	261250	687500	343200	6592	2030000	13230	11730	668400	22680	203300	34210	9130
5/14/2017	0	0	0	0	135800	0	687500	616000	12544	0	0	0	615600	23940	0	29700	0
5/15/2017	0	83525	0	10300	0	0	687500	0	0	0	10350	0	574800	0	0	0	0
5/16/2017	0	75075	0	10300	0	0	687500	0	4928	0	0	7140	0	0	163400	0	0
5/17/2017	1911000	65325	0	10000	110600	0	687500	182600	0	1554000	8910	7140	0	21240	152000	19470	6710
5/18/2017	948000	65975	0	8800	102200	244150	687500	182600	3968	1487500	7920	7140	0	21600	147250	18700	6270
5/19/2017	921000	67925	109120	10300	100100	235600	687500	199100	3904	0	7470	7140	444000	22140	352450	17270	6160
5/20/2017	0	0	0	22300	0	0	687500	0	6080	0	18450	0	0	0	0	0	0
5/21/2017	1533000	0	0	41300	0	492100	687500	0	9664	2688000	0	19380	0	0	629850	0	25190
5/22/2017	0	216450	0	58400	0	306850	687500	0	8000	0	0	0	0	0	0	61930	0
5/23/2017	0	160225	0	13400	144200	249850	687500	0	6144	1956500	14130	10710	0	18180	191900	0	8910
5/24/2017	1062000	122850	0	11200	135800	248900	687500	206800	5376	1788500	12780	8670	559200	19440	191900	35530	7480
5/25/2017	0	0	0	23000	0	267900	687500	0	5888	0	0	18870	0	0	0	0	8580
5/26/2017	1050000	109850	0	33900	123200	247000	687500	0	5120	1715000	12330	8670	536400	19980	187150	34430	7150
5/27/2017	2064000	0	0	9300	120400	252700	687500	232100	4608	1575000	9900	7650	504000	18540	174800	31020	6270
5/28/2017	0	0	0	8600	118300	227050	687500	0	0	0	9720	0	0	20160	0	0	0
5/29/2017	942000	81575	0	8700	106400	222300	687500	228800	4352	0	9180	6630	462000	19800	262200	25960	5390
5/30/2017	912000	74100	0	8500	112000	226100	687500	212300	4160	1456000	8280	6630	446400	20340	270750	23210	5060
5/31/2017	0	70525	0	16600	108500	242250	687500	0	3328	0	0	0	0	0	0	20460	4730
6/1/2017	0	0	122560	0	0	0	687500	0	3008	0	0	0	0	18720	0	20130	0
6/2/2017	0	61100	0	0	0	215650	687500	0	2816	0	0	0	0	16020	248900	0	0
6/3/2017	0	57850	0	8100	90300	202350	687500	240900	2560	1200500	5940	7140	374400	16200	265050	17490	3630
6/4/2017	885000	53300	0	7100	93100	215650	687500	220000	2176	1211000	5580	7140	374400	15120	226100	16280	3630
6/5/2017	0	0	0	7600	0	0	687500	0	0	1204000	0	8160	0	0	199500	32560	3520
6/6/2017	0	52975	0	7600	86100	185250	687500	236500	1920	1130500	4410	6120	348000	14580	208050	47080	3520
6/7/2017	849000	100100	93440	8400	86800	180500	687500	185900	1856	0	4410	6120	334800	13680	190000	13750	3080
6/8/2017	1710000	0	93440	15900	85400	184300	687500	365200	1728	1057000	0	5100	0	13860	194750	13090	3190
6/9/2017	0	0	0	0	92400	0	687500	159500	0	0	4500	0	0	14040	202350	0	3300
6/10/2017	0	0	0	7800	0	0	687500	0	1536	0	0	6630	0	12960	234650	12320	0
6/11/2017	831000	45825	0	7400	87500	176700	687500	184800	1280	1029000	4770	5100	306000	16020	261250	11880	2860
6/12/2017	0	43225	89600	6800	80500	200450	687500	138600	0	0	0	4590	0	14940	0	0	0
6/13/2017	0	45825	89600	5900	71400	211850	687500	184800	1280	980000	4410	4080	288000	13680	225150	10780	2970
6/14/2017	379480	40300	79360	6000	69300	192850	687500	0	1472	0	4050	0	0	13140	208050	11000	0
6/15/2017	0	39000	79360	12700	77000	0	687500	0	1792	994000	4590	5100	303600	13320	219450	11000	3740
6/16/2017	0	40950	96320	7200	90300	178600	687500	0	2176	1263500	5670	5100	0	14940	0	11000	0
6/17/2017	870000	39650	96320	6100	75600	212800	687500	192500	0	2376500	4500	5100	332400	17820	344850	10670	2860
6/18/2017	0	0	0	12200	0	0	687500	0	0	0	0	0	652800	0	0	0	0
6/19/2017	0	0	0	0	75600	161500	687500	0	1472	1085000	0	0	0	0	0	10780	2860
6/20/2017	0	40300	0	6500	0	0	687500	0	0	0	0	0	0	14760	487350	0	0
6/21/2017	825000	39000	0	6100	67900	178600	687500	207900	1280	976500	3870	5100	288000	13500	391400	9460	2420
6/22/2017	0	39000	81280	0	0	0	687500	198000	0	0	3420	0	0	15120	207100	9570	0
6/23/2017	0	0	0	0	66500	0	687500	177100	1152	973000	3870	0	0	0	0	0	0
6/24/2017	864000	35100	0	6300	67900	201400	687500	354200	1280	1921500	2880	0	266400	14040	149150	0	1980
6/25/2017	0	35425	78080	12100	0	0	687500	0	1280	0	3150	5610	267600	13860	139650	9240	0
6/26/2017	0	35100	0	6700	67900	120650	687500	0	0	0	3150	5610	0	14760	0	0	2750
6/27/2017	0	0	0	0	0	151050	687500	0	0	0	0	0	0	12960	0	0	0
6/28/2017	0	35425	0	6300	59500	166250	687500	171600	1152	906500	3330	0	252000	12420	112100	7810	2310
6/29/2017	0	39325	0	6100	62300	176700	687500	0	0	0	0	4590	0	0	0	0	0
6/30/2017	0	36725	0	6600	67200	243200	687500	0	1216	875000	2790	5610	0	12600	0	7590	3300
7/1/2017	0	40300	0	0	0	0	687500	0	1344	941500	0	0	0	14580	178600	0	2750
7/2/2017	858000	0	0	5700	61600	0	687500	139700	1216	927500	3060	5610	253200	13680	0	8250	2420
7/3/2017	804000	36725	0	5100	0	228000	687500	119900	1344	0	3060	5100	247200	12960	123500	9130	2420
7/4/2017	0	0	0	7500	62300	481650	687500	130900	1088	0	0	0	0	0	0	0	0
7/5/2017	0	37050	0	0	0	380000	687500	0	0	0	0	5610	0	13500	114950	7150	0
7/6/2017	777000	36400	0	5300	58800	259350	687500	161700	1088	850500	2790	5100	235200	12240	121600	6820	1980
7/7/2017	804000	35100	73920	5300	119000	314450	687500	165000	1088	864500	2430	3570	235200	11700	127300	7040	1980
7/8/2017	0	70850	73920	4700	55300	314450	687500	170500	1088	815500	2790	3060	223200	11520	129200	7700	1870
7/9/2017	0	33150	0	0	0	265050	687500	0	1152	0	0	0	0	12420	0	7150	1980
7/10/2017	804000	36400	0	4900	60200	240350	687500	141900	1152	917000	2970	4080	228000	14580	107350	7040	2420
7/11/2017	307400	0	76160	5200	0	289750	687500	178200	0	0	0	0	0	0	0	0	0
7/12/2017	0	36075	0	0	0	0	687500	0	1344	0	0	4590	237600	12960	0	6710	3410
7/13/2017	0	36075	0	5100	60200	331550	687500	179300	1344	945000	2970	4590	231600	0	140600	6710	2310
7/14/2017	837000	32175	0	6400	55300	331550	687500	188100	1536	885500	2610	3570	224400	11520	135850	7040	1980
7/15/2017	816000	32825	82560	6100	55300	632700	687500	168300	2624	843500	2250	4080	212400	13680	134900	6270	3740
7/16/2017	311640	33475	0	11100	57400	244150	687500	0	0	0	0	0	0	0	0	7700	2090
7/17/2017	0	0	0	0	0	236550	687500	0	1536	0	0	0	0	0	0	0	0
7/18/2017	774000	35425	0	5700	56000	247000	687500	292600	1216	840000	2340	4080	214800	11700	243200	8470	2750
7/19/2017	0	0	0	11600	0	265050	687500	0	0	0	0	7140	0	0	206150	0	0
7/20/2017	0	0	0	17300	57400	0	687500	0	1280	0	0	3570	0	0	134900	0	0
7/21/2017	0	0	0	0	0	0	687500	261800	0	0	0	0	0	0	0	6710	0
7/22/2017	0	0	0	0	0	0	687500	0	960	0	2430	0	0	0	0	13420	0
7/23/2017	0	0	0	6100	59500	285000	687500	149600	1024	0	3060	4080	219600	13320	141550	7590	2200
7/24/2017	0	0	0	0	59500	0	687500	0	0	0	0	0	0	0	0	14630	2530
7/25/2017	792000	35100	0	11200	54600	295450	687500	231000	832	843500	3150	3570	225600	11700	223250	20680	2200
7/26/2017	0	38025	0	8800	0	285000	687500	0	0	0	2880	0	0	0	0	26950	2200
7/27/2017	783000	37050	0	7800	0	0	687500	0	576	0	0	3570	0	10800	0	0	0
7/28/2017	795000	35425	0	10400	54600	345800	687500	191400	704	875000	4320	4590	222000	11520	305900	7040	3080
7/29/2017	795000	31850	99200	7200	50400	316350	687500	171600	576	0	3960	3570	217200	13320	128250	6490	2200
7/30/2017	777000	30225	88640	7200	52500	309700	687500	138600	640	0	2610	3570	217200	15300	114950	7590	0
7/31/2017	0	31850	93120	0	53200	0	687500	0	0	0	0	0	0	0	0	0	0
8/1/2017	753000	34125	93120	6800	49700	285950	687500	160600	704	787500	3330	4080	202800	12420	108300	5390	2750
8/2/2017	0	34125	79040	12800	52500	224200	687500	185900	576	0	2250	8160	196800	12600	213750	6050	2750
8/3/2017	0	39325	0	7400	0	0	687500	0	768	0	2880	4590	0	11520	0	12320	0
8/4/2017	0	0	0	6700	51800	234650	687500	0	512	0	2430	0	0	12240	0	18480	0
8/5/2017	0	31200	0	0	0	0	687500	0	0	0	2250	0	0	0	0	0	0
8/6/2017	762000	31850	0	6400	51100	137750	687500	182600	576	766500	2700	3570	204000	13140	123500	6600	3410
8/7/2017	0	0	0	0	56700	0	687500	0	0	0	0	4080	0	0	100700	0	0
8/9/2017	0	35425	0	7900	0	0	687500	0	0	0	2250	4080	0	0	0	0	3410
8/10/2017	0	0	0	0	48300	0	687500	0	0	0	2430	4080	0	0	163400	6050	3080
8/11/2017	0	35100	0	6800	46900	172900	687500	214500	512	766500	2250	4590	190800	9540	221350	6160	3630
8/12/2017	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	117800	0	0
8/13/2017	0	0	0	0	0	0	687500	0	0	0	0	4080	0	11340	0	0	0
8/14/2017	0	0	0	0	49700	127300	687500	0	0	0	0	0	0	13680	0	0	0
8/15/2017	0	0	0	0	48300	0	687500	0	0	0	2520	0	0	0	0	0	0
8/16/2017	762000	0	0	7700	49000	220400	687500	165000	512	0	0	0	0	10260	112100	6380	2860
8/17/2017	771000	0	0	7200	47600	0	687500	486200	0	710500	2340	0	178800	11520	110200	5940	3080
8/18/2017	0	0	0	0	0	0	687500	0	0	752500	2610	4080	0	0	0	0	0
8/19/2017	0	31850	0	0	46200	227050	687500	0	384	0	0	0	0	0	0	0	0
8/20/2017	0	32825	0	9500	0	208050	687500	111100	384	0	0	0	0	0	0	0	0
8/21/2017	0	36400	0	7200	52500	214700	687500	123200	512	780500	0	4080	188400	14580	89300	6820	4070
8/22/2017	741000	0	0	6200	44100	228950	687500	0	384	745500	2070	3570	168000	10980	86450	4950	3520
8/23/2017	0	0	0	0	46200	304950	687500	378400	0	0	0	4080	0	0	0	0	4620
8/24/2017	0	34125	0	0	0	0	687500	0	384	745500	2250	4080	0	10080	0	6160	0
8/25/2017	0	0	0	0	0	0	687500	0	384	0	2250	0	0	0	0	0	0
8/26/2017	0	0	0	6300	44100	239400	687500	0	0	0	0	4080	0	0	0	0	2970
8/27/2017	759000	37700	0	6300	47600	190000	687500	342100	2112	731500	2250	3570	176400	12600	111150	6600	3740
8/28/2017	768000	34450	72960	7200	49000	381900	687500	353100	1088	784000	3150	3060	355200	13500	91200	6380	4510
8/29/2017	0	0	89920	0	0	323000	687500	0	0	0	0	0	0	0	0	0	0
8/31/2017	0	36725	0	0	45500	0	687500	0	0	0	0	4080	0	0	0	0	0
9/1/2017	759000	0	0	6900	0	0	687500	0	896	0	2610	4080	0	11880	0	6270	2310
9/2/2017	762000	0	0	6700	0	208050	687500	348700	768	0	1980	0	168000	0	107350	0	2200
9/3/2017	0	38675	0	5800	0	0	687500	0	0	0	2340	0	0	13140	0	0	2090
9/4/2017	0	0	0	7100	47600	0	687500	310200	0	0	2340	4080	0	14400	0	6380	0
9/5/2017	756000	39000	0	8500	53200	195700	687500	333300	896	0	0	4080	178800	14040	101650	6600	2530
9/6/2017	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	95000	0	0
9/7/2017	0	32175	0	7700	46900	0	687500	365200	832	0	2340	4080	0	0	96900	5280	2310
9/8/2017	0	0	0	0	42000	192850	687500	357500	832	731500	0	3060	164400	9000	88350	0	0
9/9/2017	0	31850	0	0	45500	0	687500	733700	640	0	1980	3060	0	0	0	0	0
9/10/2017	723000	34125	0	6800	46200	164350	687500	423500	960	0	2160	5100	169200	11160	100700	6490	2090
9/11/2017	0	40625	0	0	44800	172900	687500	0	0	808500	2160	3570	175200	23580	185250	6710	2200
9/12/2017	0	37050	0	8500	43400	179550	687500	357500	896	724500	2520	4080	166800	10440	80750	4840	2090
9/13/2017	0	0	0	0	45500	184300	687500	0	0	0	0	0	0	10980	0	0	2200
9/14/2017	0	41600	0	0	0	0	687500	0	0	0	0	0	0	0	82650	0	0
9/15/2017	0	32825	0	6600	42000	214700	687500	342100	960	0	1980	5100	164400	10080	88350	5610	2200
