October	18	2013	10.92776275
October	19	2013	10.82426871
October	20	2013	10.21963707
October	21	2013	10.73674871
October	22	2013	11.83053299
October	23	2013	11.230305
October	24	2013	10.72704698
October	25	2013	10.79680336
October	26	2013	10.61183809
October	27	2013	10.43862319
October	28	2013	10.83024586
October	29	2013	11.10763979
October	30	2013	13.79320051
October	31	2013	18.16354042
November	1	2013	13.5676008
November	2	2013	12.63499937
November	3	2013	11.52863345
November	4	2013	11.81919349
November	5	2013	11.9752507
November	6	2013	12.82215967
November	7	2013	11.98919169
November	8	2013	11.71061167
November	9	2013	11.11729737
November	10	2013	10.83236077
November	11	2013	11.73084235
November	12	2013	10.63938281
November	13	2013	11.08618265
November	14	2013	11.44308268
November	15	2013	11.20995955
November	16	2013	11.35987645
November	17	2013	11.0220743
November	18	2013	11.21898776
November	19	2013	11.32802506
November	20	2013	11.42473565
November	21	2013	13.05063866
November	22	2013	11.21821544
November	23	2013	9.587766696
November	24	2013	9.158920037
November	25	2013	9.279788801
November	26	2013	9.124282371
November	27	2013	8.679238392
November	28	2013	7.842665105
November	29	2013	8.124295965
November	30	2013	8.559441478
December	1	2013	9.260252771
December	2	2013	10.49855375
December	3	2013	10.67354679
December	4	2013	10.86828375
December	5	2013	10.82631254
December	6	2013	10.7509023
December	7	2013	10.45843328
December	8	2013	10.25935125
December	9	2013	10.63259172
December	10	2013	10.88
December	11	2013	10.88000032
December	12	2013	10.54136658
December	13	2013	10.71086755
December	14	2013	10.61157608
December	15	2013	10.21972322
December	16	2013	10.6298728
December	17	2013	11.00652885
December	18	2013	10.96693993
December	19	2013	12.80966826
December	20	2013	14.35236866
December	21	2013	18.58329818
December	22	2013	12.81276155
December	23	2013	10.67628429
December	24	2013	9.727475394
December	25	2013	8.760673613
December	26	2013	9.207649668
December	27	2013	9.568353724
December	28	2013	9.270977873
December	29	2013	9.070629156
December	30	2013	9.018922967
December	31	2013	9.143427668
January	1	2014	8.436219742
January	2	2014	8.862614121
January	3	2014	9.228259087
January	4	2014	9.334999558
January	5	2014	9.099174261
January	6	2014	9.205061913
January	7	2014	9.979804277
January	8	2014	9.73731385
January	9	2014	9.733750105
January	10	2014	17.83108234
January	11	2014	15.76029392
January	12	2014	14.00247725
January	13	2014	14.39684418
January	14	2014	13.3440219
January	15	2014	12.39594778
January	16	2014	10.77897291
January	17	2014	11.77564186
January	18	2014	12.18597259
January	19	2014	12.51362877
January	20	2014	13.05669359
January	21	2014	13.30329656
January	22	2014	12.87147833
January	23	2014	12.97938859
January	24	2014	13.02213052
January	25	2014	12.41904431
January	26	2014	12.27762862
January	27	2014	12.53168619
January	28	2014	12.31718637
January	29	2014	12.92737107
January	30	2014	12.19334556
January	31	2014	11.93543936
February	1	2014	19.72869134
February	2	2014	13.8707422
February	3	2014	13.17043004
February	4	2014	12.93108901
February	5	2014	12.4740062
February	6	2014	12.45997254
February	7	2014	12.46051133
February	8	2014	12.23652633
February	9	2014	12.03717753
February	10	2014	12.27630992
February	11	2014	12.26957976
February	12	2014	12.32418679
February	13	2014	12.24277554
February	14	2014	12.15966122
February	15	2014	11.78953648
February	16	2014	11.53832769
February	17	2014	11.73024374
February	18	2014	14.73398359
February	19	2014	16.76113324
February	20	2014	33.07450628
February	21	2014	20.393507
February	22	2014	17.77210745
February	23	2014	16.21883898
February	24	2014	15.22701976
February	25	2014	14.78025301
February	26	2014	14.48111842
February	27	2014	13.75979927
February	28	2014	13.61763803
March	1	2014	13.06295902
March	2	2014	12.34277725
March	3	2014	12.55227041
March	4	2014	12.72171593
March	5	2014	12.41381688
March	6	2014	13.32074806
March	7	2014	12.90199135
March	8	2014	12.35305023
March	9	2014	12.58149767
March	10	2014	13.88345194
March	11	2014	15.9612535
March	12	2014	19.29505086
March	13	2014	17.0432381
March	14	2014	16.95190574
March	15	2014	15.57723045
March	16	2014	14.70590805
March	17	2014	14.84046988
March	18	2014	14.3256105
March	19	2014	14.67380333
March	20	2014	14.54835537
March	21	2014	13.42103682
March	22	2014	11.78778028
March	23	2014	10.96782923
